Spin ID,Date / Time,Number,Colour,Parity,Range,Table Session, 
0415fd08-95e2-4a67-982a-b6331131b70a:21,2026-07-18T18:01:27.100Z,32,Red,even,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:22,2026-07-18T18:02:08.128Z,25,Red,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:23,2026-07-18T18:02:49.460Z,25,Red,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:24,2026-07-18T18:03:28.425Z,19,Red,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:25,2026-07-18T18:04:11.009Z,6,Black,even,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:26,2026-07-18T18:04:48.916Z,9,Red,odd,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:27,2026-07-18T18:05:30.808Z,27,Red,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:28,2026-07-18T18:06:12.439Z,33,Black,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:29,2026-07-18T18:06:51.463Z,1,Red,odd,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:30,2026-07-18T18:07:33.531Z,23,Red,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:31,2026-07-18T18:08:13.882Z,12,Red,even,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:32,2026-07-18T18:08:57.901Z,36,Red,even,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:33,2026-07-18T18:09:36.817Z,25,Red,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:34,2026-07-18T18:10:15.792Z,30,Red,even,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:35,2026-07-18T18:10:56.359Z,14,Red,even,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:36,2026-07-18T18:11:36.703Z,14,Red,even,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:37,2026-07-18T18:12:23.125Z,23,Red,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:38,2026-07-18T18:13:08.661Z,10,Black,even,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:39,2026-07-18T18:13:45.900Z,33,Black,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:40,2026-07-18T18:14:22.293Z,13,Black,odd,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:41,2026-07-18T18:14:58.353Z,2,Black,even,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:42,2026-07-18T18:15:38.745Z,24,Black,even,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:43,2026-07-18T18:16:19.422Z,24,Black,even,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:44,2026-07-18T18:16:54.696Z,4,Black,even,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:45,2026-07-18T18:17:36.004Z,32,Red,even,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:46,2026-07-18T18:18:11.636Z,17,Black,odd,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:47,2026-07-18T18:18:51.897Z,31,Black,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:48,2026-07-18T18:19:29.600Z,33,Black,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:49,2026-07-18T18:20:06.147Z,26,Black,even,high,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:50,2026-07-18T18:20:44.860Z,1,Red,odd,low,0415fd08-95e2-4a67-982a-b6331131b70a,
0415fd08-95e2-4a67-982a-b6331131b70a:51,2026-07-18T18:21:22.415Z,23,Red,odd,high,0415fd08-95e2-4a67-982a-b6331131b70a,
5647317b-4ce9-475d-9a34-b5751b63c87d:1,2026-07-18T18:43:38.155Z,17,Black,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:2,2026-07-18T18:44:05.206Z,17,Black,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:3,2026-07-18T18:44:41.609Z,11,Black,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:4,2026-07-18T18:45:20.439Z,34,Red,even,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:5,2026-07-18T18:45:56.592Z,8,Black,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:6,2026-07-18T18:46:36.207Z,1,Red,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:7,2026-07-18T18:47:15.665Z,17,Black,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:8,2026-07-18T18:47:54.203Z,5,Red,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:9,2026-07-18T18:48:37.676Z,21,Red,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:10,2026-07-18T18:49:13.655Z,31,Black,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:11,2026-07-18T18:49:49.619Z,2,Black,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:12,2026-07-18T18:50:26.644Z,2,Black,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:13,2026-07-18T18:51:04.058Z,9,Red,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:14,2026-07-18T18:51:42.804Z,20,Black,even,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:15,2026-07-18T18:52:19.529Z,25,Red,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:16,2026-07-18T18:53:00.066Z,6,Black,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:17,2026-07-18T18:53:38.998Z,1,Red,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:18,2026-07-18T18:54:20.299Z,16,Red,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:19,2026-07-18T18:54:58.922Z,33,Black,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:20,2026-07-18T18:55:37.358Z,31,Black,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:21,2026-07-18T18:56:15.093Z,32,Red,even,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:22,2026-07-18T18:56:52.814Z,6,Black,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:23,2026-07-18T18:57:31.991Z,0,Green,Zero,Zero,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:24,2026-07-18T18:58:14.803Z,33,Black,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:25,2026-07-18T18:58:49.948Z,7,Red,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:26,2026-07-18T18:59:27.295Z,32,Red,even,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:27,2026-07-18T19:00:08.383Z,30,Red,even,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:28,2026-07-18T19:00:56.177Z,21,Red,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:29,2026-07-18T19:01:29.099Z,31,Black,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:30,2026-07-18T19:02:06.356Z,26,Black,even,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:31,2026-07-18T19:02:44.071Z,35,Black,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:32,2026-07-18T19:03:25.000Z,17,Black,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:33,2026-07-18T19:04:00.340Z,6,Black,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:34,2026-07-18T19:04:38.378Z,11,Black,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:35,2026-07-18T19:05:18.831Z,5,Red,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:36,2026-07-18T19:05:59.216Z,21,Red,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:37,2026-07-18T19:06:38.034Z,24,Black,even,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:38,2026-07-18T19:07:16.749Z,12,Red,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:39,2026-07-18T19:07:58.147Z,27,Red,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:40,2026-07-18T19:08:38.559Z,19,Red,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:41,2026-07-18T19:09:18.081Z,14,Red,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:42,2026-07-18T19:09:56.920Z,17,Black,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:43,2026-07-18T19:10:33.176Z,9,Red,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:44,2026-07-18T19:11:17.492Z,12,Red,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:45,2026-07-18T19:12:03.776Z,16,Red,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:46,2026-07-18T19:12:39.468Z,10,Black,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:47,2026-07-18T19:13:18.722Z,10,Black,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:48,2026-07-18T19:13:58.472Z,19,Red,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:49,2026-07-18T19:14:37.743Z,9,Red,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:50,2026-07-18T19:15:21.563Z,11,Black,odd,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:51,2026-07-18T19:16:00.809Z,31,Black,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:52,2026-07-18T19:16:36.394Z,19,Red,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:53,2026-07-18T19:17:19.988Z,27,Red,odd,high,5647317b-4ce9-475d-9a34-b5751b63c87d,
5647317b-4ce9-475d-9a34-b5751b63c87d:54,2026-07-18T19:17:56.884Z,12,Red,even,low,5647317b-4ce9-475d-9a34-b5751b63c87d,
da035a71-df27-46ab-ab2e-c8ecdc451a34:1,2026-07-18T19:28:11.985Z,1,Red,odd,low,da035a71-df27-46ab-ab2e-c8ecdc451a34,
da035a71-df27-46ab-ab2e-c8ecdc451a34:2,2026-07-18T19:28:14.165Z,1,Red,odd,low,da035a71-df27-46ab-ab2e-c8ecdc451a34,
da035a71-df27-46ab-ab2e-c8ecdc451a34:3,2026-07-18T19:28:15.479Z,0,Green,Zero,Zero,da035a71-df27-46ab-ab2e-c8ecdc451a34,
da035a71-df27-46ab-ab2e-c8ecdc451a34:4,2026-07-18T19:28:16.586Z,1,Red,odd,low,da035a71-df27-46ab-ab2e-c8ecdc451a34,
da035a71-df27-46ab-ab2e-c8ecdc451a34:5,2026-07-18T19:28:31.852Z,1,Red,odd,low,da035a71-df27-46ab-ab2e-c8ecdc451a34,
da035a71-df27-46ab-ab2e-c8ecdc451a34:6,2026-07-18T19:28:33.077Z,1,Red,odd,low,da035a71-df27-46ab-ab2e-c8ecdc451a34,
da035a71-df27-46ab-ab2e-c8ecdc451a34:7,2026-07-18T19:28:35.199Z,0,Green,Zero,Zero,da035a71-df27-46ab-ab2e-c8ecdc451a34,
2b638e7c-9d42-4466-aedd-06aacc5fc677:1,2026-07-19T06:55:20.592Z,15,Black,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:2,2026-07-19T06:55:22.753Z,14,Red,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:3,2026-07-19T06:55:24.780Z,12,Red,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:4,2026-07-19T06:55:26.783Z,14,Red,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:5,2026-07-19T06:56:06.886Z,1,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:6,2026-07-19T06:56:53.505Z,34,Red,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:7,2026-07-19T06:57:29.373Z,20,Black,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:8,2026-07-19T06:58:08.583Z,25,Red,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:9,2026-07-19T06:58:47.801Z,30,Red,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:10,2026-07-19T06:59:28.639Z,21,Red,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:11,2026-07-19T07:00:07.836Z,23,Red,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:12,2026-07-19T07:00:50.713Z,21,Red,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:13,2026-07-19T07:01:30.848Z,16,Red,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:14,2026-07-19T07:02:12.449Z,28,Black,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:15,2026-07-19T07:02:52.590Z,23,Red,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:16,2026-07-19T07:03:33.870Z,8,Black,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:17,2026-07-19T07:04:15.434Z,17,Black,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:18,2026-07-19T07:04:56.448Z,9,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:19,2026-07-19T07:05:33.256Z,7,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:20,2026-07-19T07:06:13.729Z,3,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:21,2026-07-19T07:06:52.250Z,9,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:22,2026-07-19T07:07:34.656Z,22,Black,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:23,2026-07-19T07:08:15.232Z,21,Red,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:24,2026-07-19T07:08:59.640Z,35,Black,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:25,2026-07-19T07:09:35.581Z,3,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:26,2026-07-19T07:10:18.622Z,20,Black,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:27,2026-07-19T07:10:59.845Z,10,Black,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:28,2026-07-19T07:11:39.960Z,28,Black,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:29,2026-07-19T07:12:19.244Z,35,Black,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:30,2026-07-19T07:12:58.292Z,33,Black,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:31,2026-07-19T07:13:40.117Z,14,Red,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:32,2026-07-19T07:14:14.658Z,22,Black,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:33,2026-07-19T07:14:50.523Z,32,Red,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:34,2026-07-19T07:15:28.203Z,16,Red,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:35,2026-07-19T07:16:01.261Z,35,Black,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:36,2026-07-19T07:16:35.658Z,1,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:37,2026-07-19T07:17:08.471Z,5,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:38,2026-07-19T07:17:45.855Z,33,Black,odd,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:39,2026-07-19T07:18:22.101Z,7,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:40,2026-07-19T07:18:59.014Z,8,Black,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:41,2026-07-19T07:19:37.865Z,18,Red,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:42,2026-07-19T07:20:16.405Z,17,Black,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:43,2026-07-19T07:20:51.992Z,22,Black,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:44,2026-07-19T07:21:26.680Z,11,Black,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:45,2026-07-19T07:22:02.856Z,24,Black,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:46,2026-07-19T07:22:36.180Z,16,Red,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:47,2026-07-19T07:23:10.787Z,1,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:48,2026-07-19T07:23:48.446Z,34,Red,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:49,2026-07-19T07:24:24.086Z,14,Red,even,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:50,2026-07-19T07:25:02.056Z,13,Black,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:51,2026-07-19T07:25:39.536Z,32,Red,even,high,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:52,2026-07-19T07:26:22.899Z,0,Green,Zero,Zero,2b638e7c-9d42-4466-aedd-06aacc5fc677,
2b638e7c-9d42-4466-aedd-06aacc5fc677:53,2026-07-19T07:26:56.436Z,3,Red,odd,low,2b638e7c-9d42-4466-aedd-06aacc5fc677,
7bd8c124-f505-46ff-bc26-780e1e677387:1,2026-07-19T13:47:06.308Z,18,Red,even,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:2,2026-07-19T13:47:07.452Z,2,Black,even,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:3,2026-07-19T13:47:14.681Z,33,Black,odd,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:4,2026-07-19T13:47:55.076Z,22,Black,even,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:5,2026-07-19T13:48:33.060Z,9,Red,odd,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:6,2026-07-19T13:49:12.953Z,8,Black,even,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:7,2026-07-19T13:49:49.720Z,15,Black,odd,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:8,2026-07-19T13:50:27.799Z,8,Black,even,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:9,2026-07-19T13:51:05.004Z,34,Red,even,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:10,2026-07-19T13:51:45.517Z,35,Black,odd,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:11,2026-07-19T13:52:19.262Z,22,Black,even,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:12,2026-07-19T13:52:59.294Z,18,Red,even,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:13,2026-07-19T13:53:36.976Z,24,Black,even,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:14,2026-07-19T13:54:16.363Z,4,Black,even,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:15,2026-07-19T13:55:01.003Z,18,Red,even,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:16,2026-07-19T13:55:34.196Z,36,Red,even,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:17,2026-07-19T13:56:13.056Z,0,Green,Zero,Zero,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:18,2026-07-19T13:56:51.582Z,8,Black,even,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:19,2026-07-19T13:57:27.008Z,26,Black,even,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:20,2026-07-19T13:58:06.300Z,30,Red,even,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:21,2026-07-19T13:58:48.041Z,19,Red,odd,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:22,2026-07-19T13:59:21.967Z,18,Red,even,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:23,2026-07-19T13:59:56.354Z,6,Black,even,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:24,2026-07-19T14:00:34.960Z,5,Red,odd,low,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:25,2026-07-19T14:01:13.696Z,36,Red,even,high,7bd8c124-f505-46ff-bc26-780e1e677387,
7bd8c124-f505-46ff-bc26-780e1e677387:26,2026-07-19T14:01:52.668Z,20,Black,even,high,7bd8c124-f505-46ff-bc26-780e1e677387,
